extended name	biggID	model_bigg_id
Neuromedin B (4-10)	CE5796	Universal
Neuromedin N	CE5797	Universal
Neuromedin N (1-4)	CE5798	Universal
20-hydroxy-5S-HETE	CE5815	Universal
Histidyl-prolinamide	CE5820	Universal
5-HT-moduline	CE5829	Universal
8alpha-hydroxytocopherone	CE5835	Universal
7,8-epoxy-8alpha-hydroperoxytocopherone	CE5837	Universal
5,6-epoxy-alpha-tocopheryl quinone	CE5838	Universal
4alpha,5-epoxy-8alpha-hydroperoxytocopherone	CE5839	Universal
2,3-epoxy-alpha-tocopheryl quinone	CE5840	Universal
13'-hydroxy-alpha-tocopherol	CE5842	Universal
13'-carboxy-alpha-tocopherol	CE5843	Universal
Alpha-CEHC-glucuronide	CE5853	Universal
Gama-CEHC-glucuronide	CE5854	Universal
N-acetyl-5-methoxykynuramine	CE5860	Universal
L-leucyl-L-serine	CE5865	Universal
L-alanyl-L-leucine	CE5866	Universal
N-acetyl-seryl-aspartyl-lysyl-proline	CE5867	Universal
N-acetyl-seryl-aspartate	CE5868	Universal
Lysyl-proline	CE5869	Universal
2-methylglutaconyl-CoA	CE5875	Universal
13,14-epoxy-retinol	CE5932	Universal
3(R)-Hydroxy-Pristanoyl Coenzyme A	CE5934	Universal
10,11-dihydro-12-oxo-LTB4	CE5944	Universal
10,11-dihydro-20-dihydroxy-LTB4	CE5945	Universal
10,11-dihydro-20-trihydroxy-leukotriene B4	CE5946	Universal
20-COOH-10,11-dihydro-LTB4	CE5947	Universal
Trans,trans,cis-geranyl-geranyl-PP	CE5956	Universal
3-oxo-5(S),12(R)-dihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA	CE5966	Universal
3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoyl-CoA	CE5967	Universal
3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoate	CE5968	Universal
10,11-dihydro-LTB4-CoA	CE5969	Universal
5(S),12(R)-dihydroxy-eicosa-2,8-trans-6,14-cis-tetraenoyl-CoA	CE5970	Universal
3(S),5(S),12(R)-trihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA	CE5971	Universal
12-oxo-10,11-dihydro-20-COOH-LTB4	CE5976	Universal
5-nitro-gama-tocopherol	CE5986	Universal
20-oxo-leukotriene E4	CE5994	Universal
20-COOH-leukotriene E4	CE5995	Universal
Nitrosoperoxycarbonate	CE6000	Universal
24,25,26,27-tetranor-23-oxo-hydroxyvitamin D3	CE6027	Universal
Androsterone Sulfate	CE6031	Universal
20-CoA-20-oxo-leukotriene B4	CE6182	Universal
18,20-dioxo-20-CoA-leukotriene B4	CE6183	Universal
18-CoA-18-oxo-dinorleukotriene B4	CE6184	Universal
Omega-carboxy-trinor-leukotriene B4	CE6185	Universal
18E-20-oxo-20-CoA-LTB4	CE6186	Universal
20-CoA-20-oxo-18R-hydroxyleucotriene B4	CE6187	Universal
CoA-omega-COOH-dinor-LTE4	CE6188	Universal
CoA-20-COOH-18-oxo-LTE4	CE6189	Universal
CoA-20-COOH-LTE4	CE6190	Universal
18E-20-oxo-20-CoA-LTE4	CE6191	Universal
18(R)-hydroxy-20-oxo-20-CoA-LTE4	CE6192	Universal
18-carboxy-dinor-LTE4	CE6193	Universal
16,18-oxo-18-CoA-dinor-LTE4	CE6198	Universal
CoA-18-COOH-16E-dinor-LTE5	CE6204	Universal
5-methoxytryptophol	CE6205	Universal
Gama-tocopheryl quinone	CE6219	Universal
16E-18-oxo-18-CoA-dinor-LTE4	CE6225	Universal
16(S)-hydroxy-18-oxo-18-CoA-LTE4	CE6226	Universal
CoA-18-COOH-15E-dinor-LTE4	CE6227	Universal
13E-tetranor-16-oxo-16-CoA-LTE4	CE6228	Universal
13E-tetranor-16-carboxy-LTE4	CE6229	Universal
15-hydroperoxyeicosa-8Z,11Z,13E-trienoate	CE6230	Universal
Prostaglandin G1	CE6232	Universal
Prostaglandin H1	CE6234	Universal
S-(PGA2)-glutathione	CE6235	Universal
9-deoxy-delta12-PGD2	CE6240	Universal
S-(9-deoxy-delta12-PGD2)-glutathione	CE6241	Universal
S-(PGJ2)-glutathione	CE6242	Universal
S-(9-deoxy-delta9,12-PGD2)-glutathione	CE6243	Universal
S-(11-hydroxy-9-deoxy-delta12-PGD2)-glutathione	CE6244	Universal
S-(11-OH-9-deoxy-delta9,12-PGD2)-glutathione	CE6245	Universal
5,12-Dihydroxy-6,8,10,14-Eicosatetraenoic Acid	CE6246	Universal
5,12,20-TriHETE	CE6247	Universal
20-OH-hepoxilin A3	CE6248	Universal
Hepoxilin A3-C	CE6250	Universal
12,20-DiHETE	CE6251	Universal
Urate Radical	CE6252	Universal
N,N-dimethyldopaminequinone	CE6316	Universal
N,N-dimethylindoliumolate	CE6317	Universal
11-HpODE	CE6415	Universal
8-peroxy-docosahexaenoate	CE6420	Universal
11-peroxy-docosahexaenoate	CE6423	Universal
7-peroxy-docosahexaenoate	CE6426	Universal
14-peroxy-docosahexaenoate	CE6429	Universal
17-peroxy-docosahexaenoate	CE6435	Universal
16-peroxy-docosahexaenoate	CE6438	Universal
4-hydroperoxy-H4-neuroprostane	CE6444	Universal
7-hydroperoxy-H4-neuroprostane	CE6445	Universal
11-hydroperoxy-H4-neuroprostane	CE6446	Universal
10-hydroperoxy-H4-neuroprostane	CE6447	Universal
14-hydroperoxy-H4-neuroprostane	CE6448	Universal
13-hydroperoxy-H4-neuroprostane	CE6449	Universal
17-hydroperoxy-H4-neuroprostane	CE6450	Universal
20-hydroperoxy-H4-neuroprostane	CE6451	Universal
4-hydroxy-E4-neuroprostane	CE6452	Universal
4-hydroxy-D4-neuroprostane	CE6453	Universal
7-hydroxy-E4-neuroprostane	CE6454	Universal
7-hydroxy-D4-neuroprostane	CE6455	Universal
11-hydroxy-E4-neuroprostane	CE6456	Universal
11-hydroxy-D4-neuroprostane	CE6457	Universal
10-hydroxy-E4-neuroprostane	CE6458	Universal
10-hydroxy-D4-neuroprostane	CE6459	Universal
14-hydroxy-E4-neuroprostane	CE6460	Universal
14-hydroxy-D4-neuroprostane	CE6461	Universal
13-hydroxy-E4-neuroprostane	CE6462	Universal
13-hydroxy-D4-neuroprostane	CE6463	Universal
17-hydroxy-E4-neuroprostane	CE6464	Universal
17-hydroxy-D4-neuroprostane	CE6465	Universal
20-hydroxy-E4-neuroprostane	CE6466	Universal
20-hydroxy-D4-neuroprostane	CE6467	Universal
1-hydroperoxy-8-carboxyoctyl 3,4-epoxynon-(2E)-enyl ether	CE6504	Universal
3,4-epoxynonanal	CE6506	Universal
5-hydroperoxy-EPA	CE6508	Universal
Gama-tocopheroxyl radical	CE7047	Universal
13'-carboxy-gama-tocotrienol	CE7072	Universal
13'-hydroxy-gama-tocotrienol	CE7074	Universal
Leukotriene A5	CE7079	Universal
15(R)-HEPE	CE7081	Universal
15(S)-HEPE	CE7082	Universal
Leukotriene B5	CE7083	Universal
5,12-dihydroxy-6E-LTB5	CE7084	Universal
5-HEPE; 5-hydroxyeicosapentaenoate	CE7085	Universal
Leukotriene C5	CE7086	Universal
Leukotriene D5	CE7087	Universal
PGH3	CE7088	Universal
18R-HEPE	CE7090	Universal
15(R)-hydroperoxy-EPE	CE7091	Universal
5,15-DiHETE	CE7096	Universal
5-oxo-12(S)-hydroxy-eicosa-6E,8Z,10E,14Z-tetraenoate	CE7097	Universal
8alpha-hydroxy-gama-tocopherone	CE7101	Universal
5(S),6(S)-epoxy-15(R)-HEPE	CE7109	Universal
5,6-epoxy,18R-HEPE	CE7110	Universal
5-oxo-EPE	CE7111	Universal
15-epi-lipoxin A5	CE7112	Universal
15-epi-lipoxin B5	CE7113	Universal
5,12,18R-TriHEPE	CE7114	Universal
20-hydroxy-leukotriene B5	CE7115	Universal
13'-hydroxy-alpha-tocotrienol	CE7144	Universal
13'-carboxy-alpha-tocotrienol	CE7145	Universal
14,15-DiHETE	CE7172	Universal
S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-3-thiolactate	CE7218	Universal
S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]glutathione	CE7220	Universal
Cis-3-(3-carboxyethyl)-3,5-cyclohexadiene-1,2-diol	cechddd	Universal
Cellulose (n=4 repeating units)	cell4	Universal
Celluose (n=500 repeating units, beta-1,4 glc)	cell500	Universal
Cellulose (n=6 repeating units)	cell6	Universal
Cellobiose	cellb	Universal
Cellobiose 6 phosphate C12H21O14P	cellb6p	Universal
Cell wall	CELLWALL	Universal
Cis-3-(3-carboxyethenyl)-3,5-cyclohexadiene-1,2-diol	cenchddd	Universal
Ceramide 1  Sphinganinen C240  C42H85NO3	cer1_24	Universal
Ceramide 1  Sphinganinen C260  C44H89NO3	cer1_26	Universal
N-octadecanoylsphingosine	cer_18	Universal
N-(octadecanoyl)-sphinga-4,8-dienine	cer_182	Universal
Ceramide 2  Phytosphingosinen C240  C42H85NO4	cer2_24	Universal
Ceramide 2  Phytosphingosinen C260  C44H89NO4	cer2_26	Universal
Ceramide 3  Phytosphingosinen C240OH  C42H85NO5	cer3_24	Universal
Ceramide 3  Phytosphingosinen C260OH  C44H89NO5	cer3_26	Universal
Corrinoid Iron sulfur protein	cfesp	Universal
Cys Gly C5H10N2O3S	cgly	Universal
Cyclohexa-1,5-dienecarbonyl-CoA	ch15deccoa	Universal
Methane	ch4	Universal
Methanethiol CH4S	ch4s	Universal
Carboxy hexacosanoyl-CoA	chexccoa	Universal
Chitobiose-6-phosphate	chit6p	Universal
Chitin  monomer  C8H13NO5	chitin	Universal
N,N'-Diacetylchitobiosyldiphosphodolichol	chito2pdol	Universal
N,N'-Diacetylchitobiosyldiphosphodolichol, human liver homolog	chito2pdol__L	Universal
N,N-Diacetylchitobiosyl diphosphodolichol PP-Dol11(-a1)GlcNAc(4-b1)GlcNAc	chito2pdol_L_dolp11	Universal
N,N-Diacetylchitobiosyl diphosphodolichol PP-Dol12(-a1)GlcNAc(4-b1)GlcNAc	chito2pdol_L_dolp12	Universal
N,N'-Diacetylchitobiosyldiphosphodolichol, human uterine homolog	chito2pdol_U	Universal
PP-Dol(-a1)GlcNAc(4-b1)GlcNAc	chito2pdpl	Universal
Chitobiose C16H28N2O11	chitob	Universal
Chitosan C6H11NO4	chitos	Universal
Chloroacetate	chlac	Universal
Chlorophyll a'	chlaemr	Universal
Photosystem I excited chlorophyll A, Qy band (long wavelength)	chla_qy1_exc	Universal
Photosystem II excited chlorophyll A, Qy band (long wavelength)	chla_qy2_exc	Universal
Excited chlorophyll A, Soret band (short wavelength)	chla_soret_exc	Universal
Chlorophyll b	chlb	Universal
Chlorophyllide b	chldb	Universal
Chlorophyllide a	chlld	Universal
5alpha-Cholesta-7,24-dien-3beta-ol	chlstol	Universal
5 Carboxymethyl 2 hydroxymuconiC ACID C8H8O7	chm	Universal
5 Carboxymethyl 2 hydroxymuconic semialdehyde C8H8O6	chms	Universal
Choline C5H14NO	chol	Universal
Cholest-4-en-3-one	chol4en3one	Universal
Cholate c	cholate	Universal
CoA-cholest-4-en-3-one C3 side chain	cholc3coa	Universal
CoA-cholest-4-en-3-one C5 side chain	cholc5coa	Universal
CoA-cholest-4-en-3-one C8 side chain	cholc8coa	Universal
Choloyl-CoA(4-)	cholcoa	Universal
3alpha,7alpha,12alpha-Trihydroxy-5beta-cholest-24-enoyl-CoA	cholcoads	Universal
3alpha,7alpha,12alpha-Trihydroxy-5beta-24-oxocholestanoyl-CoA	cholcoaone	Universal
3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoyl-CoA	cholcoar	Universal
3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoyl-CoA(S)	cholcoas	Universal
CoA-20-ene-cholest-4-en-3-one C5 side chain	cholenec3coa	Universal
CoA-22-ene-cholest-4-en-3-one C5 side chain	cholenec5coa	Universal
CoA-24-ene-cholest-4-en-3-one C8 side chain	cholenec8coa	Universal
Cholesterol	choles	Universal
Choline phosphate C5H13NO4P	cholp	Universal
Chlorophyll a	cholphya	Universal
Chlorophyll c1	cholphyc1	Universal
Chlorophyll c2	cholphyc2	Universal
Choline sulfate	chols	Universal
Chorismate	chor	Universal
Chsterol c	chsterol	Universal
Cholesterol sulfate	chsterols	Universal
N,N'-diacetylchitobiose	chtbs	Universal
Diacetylchitobiose-6-phosphate	chtbs6p	Universal
Chtn c	chtn	Universal
Cys-1D-myo-inositol 2-deoxy-D-glucopyranoside	cigam	Universal
Cinnamoyl CoA	cinmcoa	Universal
Trans-Cinnamate	cinnm	Universal
Citrate	cit	Universal
Citraconate	citac	Universal
Citalopram	cital	Universal
Citalopram aldehyde	citalald	Universal
Citalopram N-oxide	citalo	Universal
Citalopram propionic acid	citalppa	Universal
Citrl-diaminoethane	citdae	Universal
Citryl-L2,3-diamino-propionic acid	citdapp	Universal
Citramalate	citm	Universal
L-Citramalyl-CoA	citmcoa__L	Universal
Citrate-Mg	Cit_Mg	Universal
L-Citrulline	citr__L	Universal
CMP-3-deoxy-D-manno-octulosonate	ckdo	Universal
Chloride	cl	Universal
Cross-linked peptidoglycan	CLP	Universal
Cardiolipin (tetradodecanoyl, n-C12:0)	clpn120	Universal
Cardiolipin (tetratetradecanoyl, n-C14:0)	clpn140	Universal
Cardiolipin (tetratetradec-7-enoyl, n-C14:1)	clpn141	Universal
Cardiolipin (tetrahexadecanoyl, n-C16:0)	clpn160	Universal
Cardiolipin (dihexadecanoyl, dimethylstearoyl)	clpn160190	Universal
Cardiolipin (tetrahexadec-9-enoyl, n-C16:1)	clpn161	Universal
Cardiolipin  tetrahexadec  9E  enoyl  n C161  trans	clpn161e9	Universal
Cardiolipin (tetraoctadecanoyl, n-C18:0)	clpn180	Universal
Cardiolipin (tetraoctadec-11-enoyl, n-C18:1)	clpn181	Universal
Cardiolipin  tetraoctadec  11E  enoyl  n C181 trans	clpn181e11	Universal
Cardiolipin (18:2/18:2/18:2/18:2)	clpn182	Universal
Membrane cardiolipin mixture	clpn2_ST	Universal
Cardiolipin	clpn_cho	Universal
Clupanodonic acid	clpnd	Universal
Clupanodonyl CoA	clpndcoa	Universal
Clupanodonyl carnitine	clpndcrn	Universal
Cardiolipin (Ecoli)	clpn_EC	Universal
Cardiolipin (Hpylori)	clpn_HP	Universal
Cardiolipin (homo sapiens)	clpn_hs	Universal
Cardiolipin  lactis specific 	clpn_LLA	Universal
Cardiolipin  L major  C7980H14248O1700P200	clpn_LM	Universal
Cardiolipin (MRSA); bisphosphatidylglycerol	clpn_MRSA	Universal
Cardiolipin(plasmodium)	clpn_pf_16_0_18_1_16_0_18_1	Universal
Cardiolipin (Saureus)	clpn_SA	Universal
Cardiolipin  yeast specific C7380H13688O1700P200	clpn_SC	Universal
Chloramphenicol	cm	Universal
Chloramphenicol 3-acetate	cm3ac	Universal
2 3 Carboxy 3  methylammonio propyl L histidine C11H18N4O4	cmaphis	Universal
Carboxymycobactin T (R=8 carbon, final carbon is carboxyl group)	cmcbtt	Universal
CMP C9H12N3O8P	cmp	Universal
CMP-2-aminoethylphosphonate	cmp2amep	Universal
CMP-N-acetylneuraminate	cmpacna	Universal
CMP-N-Acetylneuraminate	cmpacneun	Universal
CMP-N-glycoloylneuraminate	cmpglna	Universal
CMP-N-trimethyl-2-aminoethylphosphonate	cmpntm2amep	Universal
2 Amino 3 carboxymuconate semialdehyde C7H6NO5	cmusa	Universal
Carbamoyl phosphate	cmylphosph	Universal
Cyanide ion	cn	Universal
Benzo[a]pyrene-2,3-diol	CN0009	Universal
Benzo[a]pyrene-4,5-diol	CN0010	Universal
Benzo[a]pyrene-9,10-diol	CN0011	Universal
Benzo[a]pyrene-2,3-oxide	CN0012	Universal
Dibenzo[a,l]pyrene	CN0016	Universal
Dibenzo[a,l]pyrene-11,12-epoxide	CN0017	Universal
Dibenzo[a,l]pyrene-11,12-diol	CN0018	Universal
Dibenzo[a,l]pyrene-11,12-diol-13,14-epoxide	CN0019	Universal
7,12-Dimethylbenz[a]anthracene	CN0020	Universal
7,12-Dimethylbenz[a]anthracene-3,4-oxide	CN0021	Universal
7,12-Dimethylbenz[a]anthracene-3,4-diol	CN0022	Universal
7,12-Dimethylbenz[a]anthracene-3,4-diol-1,2-epoxide	CN0023	Universal
Carbon monoxide	co	Universal
Cob(I)yrinate a,c diamide	co1dam	Universal
CO2 CO2	co2	Universal
Cob(II)yrinate a,c diamide	co2dam	Universal
Coenzyme A	coa	Universal
Coenzyme A disulfide	coa2s	Universal
Coenzyme b	cob	Universal
Cob-I-yrinate-a-c-diamide	cob1nda	Universal
Cob-II-yrinate-a-c-diamide	cob2nda	Universal
Co2+	cobalt2	Universal
Cobyrinate	cobya	Universal
Cobalt-dihydro-precorrin 6	codhpre6	Universal
Cobalt-precorrin-5a	codscl5a	Universal
Cobalt-precorrin-5b	codscl5b	Universal
Cobalt-precorrin-7	codscl7	Universal
Cobalt-precorrin-8x	codscl8x	Universal
Cocaine	coke	Universal
Core oligosaccharide lipid A	colipa	Universal
O-antigen-x20-core-oligosaccharide-lipid-A	colipa20Oag	Universal
Core oligosaccharide lipid A with laurate C159H256N2O88P4	colipaB	Universal
O-antigen bound to core oligosaccharide lipid A (Synechococcus elongatus 7942)	colipacy	Universal
Core oligosaccharide lipid A with 1' diphosphate  C161H260N2O91P5	colipaF	Universal
Core oligosaccharide lipid A with abundances 	colipa_LptA	Universal
Core-oligosaccharide-lipid-A min	colipamin	Universal
Membrane LPS mixture	colipaOA	Universal
Membrane LPS mixture min	colipaOAmin	Universal
Core oligosaccharide lipid A diphosphate	colipap	Universal
Coenzyme m	com	Universal
Coniferol	confrl	Universal
Coniferyl aldehyde	conialdh	Universal
Cobalt-precorrin-2	copre2	Universal
Cobalt-precorrin 3	copre3	Universal
Cobalt-precorrin 4	copre4	Universal
Cobalt-precorrin 5	copre5	Universal
Cobalt-precorrin 6	copre6	Universal
Cobalt-precorrin 8	copre8	Universal
Coprostanol	coprost	Universal
Core2 g	core2	Universal
Core3 g	core3	Universal
Core4 g	core4	Universal
Core5 g	core5	Universal
Core6 g	core6	Universal
Core7 g	core7	Universal
Core8 g	core8	Universal
Core lps hp	core_lps_hp	Universal
Cortsn r	cortsn	Universal
P coumaroyl CoA C30H38N7O18P3S1	coucoa	Universal
Coumarin; 2H-1-Benzopyran-2-one	coumarin	Universal
Cyclopropane phosphatidylethanolamine (dihexadec-9,10-cyclo-anoyl, n-C16:0 cyclo)	cpe160	Universal
Cyclopropane phosphatidylethanolamine (dioctadec-11,12-cyclo-anoyl, n-C18:0 cyclo)	cpe180	Universal
Cyclopropane phosphatidylglycerol (dihexadec-9,10-cyclo-anoyl, n-C16:0 cyclo)	cpg160	Universal
Cyclopropane phosphatidylglycerol (dioctadec-11,12-cyclo-anoyl, n-C18:0 cyclo)	cpg180	Universal
Coprogen	cpgn	Universal
Coprogen unloaded (no Fe(III))	cpgn_un	Universal
6-carboxy-5,6,7,8-tetrahydropterin	cph4	Universal
Cyclic pyranopterin monophosphate	cpmp	Universal
Cyclopropanoyl octadecanoyl acyl carrier protein	cpocdacp	Universal
Coproporphyrin I	cpp1	Universal
Coproporphyrin III	cpp3	Universal
Coproporphyrinogen I	cpppg1	Universal
Coproporphyrinogen III	cpppg3	Universal
Polysaccharide units Lactis specific	CPS_LLA	Universal
Creatine cytosol	creat	Universal
4-Cresol	cresol	Universal
Carboxy-gliclazide	crglz	Universal
N-acylsphingosine	crm_cho	Universal
Ceramide (homo sapiens)	crm_hs	Universal
Ceramide 1-phosphate(2-)	crmp_cho	Universal
N-(hexadecanoyl)-sphing-4-enine	crm_pf_18_1_16_0	Universal
N-(octadecanoyl)-sphing-4-enine	crm_pf_18_1_18_0	Universal
N-(tetracosanoyl)-sphing-4-enine	crm_pf_18_1_24_0	Universal
Ceramide 1-phosphate	crmp_hs	Universal
L-Carnitine	crn	Universal
L-Carnitinyl-CoA	crncoa	Universal
D-Carnitine	crn__D	Universal
D-carnitinyl-CoA	crnDcoa	Universal
Chromite	cro2	Universal
Chromate	cro4	Universal
Alpha-Cryptoxanthin	crpxan	Universal
Creatinine	crtn	Universal
Crtsl c	crtsl	Universal
Corticosterone	crtstrn	Universal
Cervonic acid, C22:6 n-3	crvnc	Universal
Cerivastatin	crvs	Universal
Cerivastatin-M1	crvsm1	Universal
Cerivastatin-M22	crvsm22	Universal
Cerivastatin-M23	crvsm23	Universal
Cerivastatin-M24	crvsm24	Universal
Cerivastatin-M31	crvsm31	Universal
Cesium ion	cs1	Universal
Cyclosporine	csa	Universal
Chondroitin sulfate A (GalNAc4S-GlcA), free chain	cs_a	Universal
Chondroitin sulfate A (GalNAc4S-GlcA), B (IdoA2S-GalNAc4S), and E (GalNAc4,6diS-GlcA), precursor 1	cs_a_b_e_pre1	Universal
Chondroitin sulfate A (GalNAc4S-GlcA) and B (IdoA2S-GalNAc4S), precursor 2	cs_a_b_pre2	Universal
Chondroitin sulfate A (GalNAc4S-GlcA) and B (IdoA2S-GalNAc4S), precursor 3	cs_a_b_pre3	Universal
Chondroitin sulfate A (GalNAc4S-GlcA), degradation product 1	cs_a_deg1	Universal
Chondroitin sulfate A (GalNAc4S-GlcA), degradation product 2	cs_a_deg2	Universal
Chondroitin sulfate A (GalNAc4S-GlcA), degradation product 3	cs_a_deg3	Universal
Chondroitin sulfate A (GalNAc4S-GlcA), degradation product 4	cs_a_deg4	Universal
Chondroitin sulfate A (GalNAc4S-GlcA), degradation product 5	cs_a_deg5	Universal
Cyclosporine-sulphate	csasulp	Universal
Chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S), free chain	cs_b	Universal
Chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S), degradation product 1	cs_b_deg1	Universal
Chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S), degradation product 2	cs_b_deg2	Universal
Chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S), degradation product 3	cs_b_deg3	Universal
Chondroitin sulfate B (IdoA2S-GalNAc4S), precursor 4	cs_b_pre4	Universal
Chondroitin sulfate B (IdoA2S-GalNAc4s), precursor 5	cs_b_pre5	Universal
Chondroitin sulfate C (GalNAc6S-GlcA), free chain	cs_c	Universal
Chondroitin sulfate C (GalNAc6S-GlcA), degradation product 1	cs_c_deg1	Universal
Chondroitin sulfate C (GalNAc6S-GlcA), degradation product 2	cs_c_deg2	Universal
Chondroitin sulfate C (GalNAc6S-GlcA), degradation product 3	cs_c_deg3	Universal
Chondroitin sulfate C (GalNAc6S-GlcA), degradation product 4	cs_c_deg4	Universal
Chondroitin sulfate C (GalNAc6S-GlcA), degradation product 5	cs_c_deg5	Universal
Chondroitin sulfate C (GalNAc6S-GlcA) and D (GlcNAc6S-GlcA2S), precursor 1	cs_c_d_e_pre1	Universal
Chondroitin sulfate/heparan sulfate linkage region (GlcA-(Gal)2-Xyl-L-Ser (protein))	cs_cho_linkage	Universal
Chondroitin sulfate C (GalNAc6S-GlcA), precursor 2	cs_c_pre2	Universal
Chondroitin sulfate C (GalNAc6S-GlcA), precursor 3	cs_c_pre3	Universal
Chondroitin sulfate D (GlcNAc6S-GlcA2S), free chain	cs_d	Universal
Chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 1	cs_d_deg1	Universal
Chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 2	cs_d_deg2	Universal
Chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 3	cs_d_deg3	Universal
Chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 4	cs_d_deg4	Universal
Chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 5	cs_d_deg5	Universal
Chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 6	cs_d_deg6	Universal
Chondroitin sulfate D (GlcNAc6S-GlcA2S) precursor 2	cs_d_pre2	Universal
Chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 3	cs_d_pre3	Universal
Chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 4	cs_d_pre4	Universal
Chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 5	cs_d_pre5	Universal
Chondroitin sulfate E (GalNAc4,6diS-GlcA), free chain	cs_e	Universal
Chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 1	cs_e_deg1	Universal
Chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 2	cs_e_deg2	Universal
Chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 3	cs_e_deg3	Universal
Chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 4	cs_e_deg4	Universal
Chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 5	cs_e_deg5	Universal
Chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 6	cs_e_deg6	Universal
Chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 7	cs_e_deg7	Universal
Chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 2	cs_e_pre2	Universal
Chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 3	cs_e_pre3	Universal
Chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 4	cs_e_pre4	Universal
Chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5a	cs_e_pre5a	Universal
Chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5b	cs_e_pre5b	Universal
Chondroitin sulfate/heparan sulfate linkage region (GlcA-(Gal)2-Xyl-L-Ser (protein))	cs_hs_linkage	Universal
Cytosine	csn	Universal
Chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan	cspg_a	Universal
Chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan	cspg_b	Universal
Chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan	cspg_c	Universal
Chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan	cspg_d	Universal
Chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan	cspg_e	Universal
Carboxyspermidine	cspmd	Universal
Chondroitin sulfate precursor (GalNAc-GlcA-(Gal)2-Xyl-L-Ser (protein))	cs_pre	Universal
Crotonobetaine	ctbt	Universal
Crotonobetainyl-CoA	ctbtcoa	Universal
Cis2Trans4Decadienoyl Coenzyme A	ctdecdcoa	Universal
4-Methyl-5-[2-(phosphonooxy)ethyl]-1,3-thiazole-2-carboxylate	cthzp	Universal
Crotonyl-CoA	ctncoa	Universal
CTP C9H12N3O14P3	ctp	Universal
Cu+	cu	Universal
Copper	cu2	Universal
Curcumin	cur	Universal
Cerivastatin-M1-glucuronide	cvm1gluc	Universal
Cerivastatin-M23-glucuronide	cvm23gluc	Universal
Cinnavalinante	cvn	Universal
Carboxy-S-adenosyl-L-methionine	cxsam	Universal
Hydrogen cyanide	cyan	Universal
Cyanophycin (multi-Larginyl-poli [L--aspartic acid]) polimer (n+2)	cyanphy	Universal
Cycloartenol	cyart	Universal
Cycloeucalenol	cyeuol	Universal
Cyanate	cynt	Universal
Cysteine-conjugate-acetaminophen	cysacmp	Universal
Cysteamine C2H8NS	cysam	Universal
Cystyl-Asparaginyl-Methionine	cysasnmet	Universal
Cystyl-Aspartyl-Phenylalanine	cysaspphe	Universal
Cystyl-Cysteine	cyscys	Universal
D-Cysteine	cys__D	Universal
Cystyl-Glutaminyl-Methionine	cysglnmet	Universal
Cystyl-Glutamyl-Histidine	cysgluhis	Universal
Cystyl-Glutamyl-Tryptophan	cysglutrp	Universal
L Cystine C6H12N2O4S2	cysi__L	Universal
L-Cysteine	cys__L	Universal
Cystyl-Leucyl-Threonine	cysleuthr	Universal
CysO	cysO	Universal
CysO-amp	cysOamp	Universal
CysO-Cysteine	cysOcys__L	Universal
CysO-SH	cysOsh	Universal
Cystyl-Seryl-Methionine	cyssermet	Universal
L-cystine	cystine__L	Universal
L-Cystathionine	cyst__L	Universal
